row,item,condition,ambiguity,Sentence,token,word,word_pos,sum_surprisal
9,5,PREP_DAT,True,"Realizing he wouldn't use it anymore, Lucas sold his gaming console his neighbor, hoping to make a bit of extra cash.",wouldn.t,wouldn't,2,5.036081501864828
9,5,PREP_DAT,True,"Realizing he wouldn't use it anymore, Lucas sold his gaming console his neighbor, hoping to make a bit of extra cash.",use,use,3,6.4537458419799805
9,5,PREP_DAT,True,"Realizing he wouldn't use it anymore, Lucas sold his gaming console his neighbor, hoping to make a bit of extra cash.",it,it,4,2.8081307411193848
9,5,PREP_DAT,True,"Realizing he wouldn't use it anymore, Lucas sold his gaming console his neighbor, hoping to make a bit of extra cash.","anymore.,","anymore,",5,3.522704064846039
9,5,PREP_DAT,True,"Realizing he wouldn't use it anymore, Lucas sold his gaming console his neighbor, hoping to make a bit of extra cash.",Lucas,Lucas,6,7.284113883972168
9,5,PREP_DAT,True,"Realizing he wouldn't use it anymore, Lucas sold his gaming console his neighbor, hoping to make a bit of extra cash.",sold,sold,7,8.334465980529785
9,5,PREP_DAT,True,"Realizing he wouldn't use it anymore, Lucas sold his gaming console his neighbor, hoping to make a bit of extra cash.",his,his,8,1.8493884801864624
9,5,PREP_DAT,True,"Realizing he wouldn't use it anymore, Lucas sold his gaming console his neighbor, hoping to make a bit of extra cash.",gaming,gaming,9,9.345428466796875
9,5,PREP_DAT,True,"Realizing he wouldn't use it anymore, Lucas sold his gaming console his neighbor, hoping to make a bit of extra cash.",console,console,10,3.5727522373199463
9,5,PREP_DAT,True,"Realizing he wouldn't use it anymore, Lucas sold his gaming console his neighbor, hoping to make a bit of extra cash.",his,his,11,8.34830379486084
9,5,PREP_DAT,True,"Realizing he wouldn't use it anymore, Lucas sold his gaming console his neighbor, hoping to make a bit of extra cash.","neighbor.,","neighbor,",12,12.233374834060669
9,5,PREP_DAT,True,"Realizing he wouldn't use it anymore, Lucas sold his gaming console his neighbor, hoping to make a bit of extra cash.",hoping,hoping,13,5.943621635437012
9,5,PREP_DAT,True,"Realizing he wouldn't use it anymore, Lucas sold his gaming console his neighbor, hoping to make a bit of extra cash.",to,to,14,0.9164131879806519
9,5,PREP_DAT,True,"Realizing he wouldn't use it anymore, Lucas sold his gaming console his neighbor, hoping to make a bit of extra cash.",make,make,15,2.6544766426086426
9,5,PREP_DAT,True,"Realizing he wouldn't use it anymore, Lucas sold his gaming console his neighbor, hoping to make a bit of extra cash.",a,a,16,1.8234896659851074
9,5,PREP_DAT,True,"Realizing he wouldn't use it anymore, Lucas sold his gaming console his neighbor, hoping to make a bit of extra cash.",bit,bit,17,4.940452575683594
9,5,PREP_DAT,True,"Realizing he wouldn't use it anymore, Lucas sold his gaming console his neighbor, hoping to make a bit of extra cash.",of,of,18,0.9079061150550842
9,5,PREP_DAT,True,"Realizing he wouldn't use it anymore, Lucas sold his gaming console his neighbor, hoping to make a bit of extra cash.",extra,extra,19,3.3554131984710693
9,5,PREP_DAT,True,"Realizing he wouldn't use it anymore, Lucas sold his gaming console his neighbor, hoping to make a bit of extra cash.",cash..,cash.,20,2.610078752040863
10,6,PREP_DAT,False,"After finishing her shift, Emily handed the documents to her supervisor and hurried out of the office.",After,After,0,10.893856048583984
10,6,PREP_DAT,False,"After finishing her shift, Emily handed the documents to her supervisor and hurried out of the office.",finishing,finishing,1,6.073321342468262
10,6,PREP_DAT,False,"After finishing her shift, Emily handed the documents to her supervisor and hurried out of the office.",her,her,2,3.5214481353759766
10,6,PREP_DAT,False,"After finishing her shift, Emily handed the documents to her supervisor and hurried out of the office.","shift.,","shift,",3,6.327054500579834
10,6,PREP_DAT,False,"After finishing her shift, Emily handed the documents to her supervisor and hurried out of the office.",Emily,Emily,4,6.578586578369141
10,6,PREP_DAT,False,"After finishing her shift, Emily handed the documents to her supervisor and hurried out of the office.",handed,handed,5,6.15525484085083
10,6,PREP_DAT,False,"After finishing her shift, Emily handed the documents to her supervisor and hurried out of the office.",the,the,6,1.9224605560302734
10,6,PREP_DAT,False,"After finishing her shift, Emily handed the documents to her supervisor and hurried out of the office.",documents,documents,7,7.649961471557617
10,6,PREP_DAT,False,"After finishing her shift, Emily handed the documents to her supervisor and hurried out of the office.",to,to,8,0.7321406602859497
10,6,PREP_DAT,False,"After finishing her shift, Emily handed the documents to her supervisor and hurried out of the office.",her,her,9,2.0334701538085938
10,6,PREP_DAT,False,"After finishing her shift, Emily handed the documents to her supervisor and hurried out of the office.",supervisor,supervisor,10,2.5115721225738525
10,6,PREP_DAT,False,"After finishing her shift, Emily handed the documents to her supervisor and hurried out of the office.",and,and,11,2.626011371612549
10,6,PREP_DAT,False,"After finishing her shift, Emily handed the documents to her supervisor and hurried out of the office.",hurried,hurried,12,6.156330108642578
10,6,PREP_DAT,False,"After finishing her shift, Emily handed the documents to her supervisor and hurried out of the office.",out,out,13,2.321413278579712
10,6,PREP_DAT,False,"After finishing her shift, Emily handed the documents to her supervisor and hurried out of the office.",of,of,14,0.6022607684135437
10,6,PREP_DAT,False,"After finishing her shift, Emily handed the documents to her supervisor and hurried out of the office.",the,the,15,0.2344571202993393
10,6,PREP_DAT,False,"After finishing her shift, Emily handed the documents to her supervisor and hurried out of the office.",office..,office.,16,1.3651635944843292
11,6,PREP_DAT,True,"After finishing her shift, Emily handed the documents her supervisor and hurried out of the office.",After,After,0,10.893856048583984
11,6,PREP_DAT,True,"After finishing her shift, Emily handed the documents her supervisor and hurried out of the office.",finishing,finishing,1,6.073321342468262
11,6,PREP_DAT,True,"After finishing her shift, Emily handed the documents her supervisor and hurried out of the office.",her,her,2,3.5214481353759766
11,6,PREP_DAT,True,"After finishing her shift, Emily handed the documents her supervisor and hurried out of the office.","shift.,","shift,",3,6.327054500579834
11,6,PREP_DAT,True,"After finishing her shift, Emily handed the documents her supervisor and hurried out of the office.",Emily,Emily,4,6.578586578369141
11,6,PREP_DAT,True,"After finishing her shift, Emily handed the documents her supervisor and hurried out of the office.",handed,handed,5,6.15525484085083
11,6,PREP_DAT,True,"After finishing her shift, Emily handed the documents her supervisor and hurried out of the office.",the,the,6,1.9224605560302734
11,6,PREP_DAT,True,"After finishing her shift, Emily handed the documents her supervisor and hurried out of the office.",documents,documents,7,7.649961471557617
11,6,PREP_DAT,True,"After finishing her shift, Emily handed the documents her supervisor and hurried out of the office.",her,her,8,6.868203163146973
11,6,PREP_DAT,True,"After finishing her shift, Emily handed the documents her supervisor and hurried out of the office.",supervisor,supervisor,9,3.066917896270752
11,6,PREP_DAT,True,"After finishing her shift, Emily handed the documents her supervisor and hurried out of the office.",and,and,10,3.8828091621398926
11,6,PREP_DAT,True,"After finishing her shift, Emily handed the documents her supervisor and hurried out of the office.",hurried,hurried,11,10.087289810180664
11,6,PREP_DAT,True,"After finishing her shift, Emily handed the documents her supervisor and hurried out of the office.",out,out,12,2.3512279987335205
11,6,PREP_DAT,True,"After finishing her shift, Emily handed the documents her supervisor and hurried out of the office.",of,of,13,0.5510540008544922
11,6,PREP_DAT,True,"After finishing her shift, Emily handed the documents her supervisor and hurried out of the office.",the,the,14,0.22328001260757446
11,6,PREP_DAT,True,"After finishing her shift, Emily handed the documents her supervisor and hurried out of the office.",office..,office.,15,1.492225021123886
12,7,PREP_DAT,False,"Without thinking twice, Michael tossed his keys to his roommate before heading out for the weekend.",Without,Without,0,12.569820404052734
12,7,PREP_DAT,False,"Without thinking twice, Michael tossed his keys to his roommate before heading out for the weekend.",thinking,thinking,1,6.791497230529785
12,7,PREP_DAT,False,"Without thinking twice, Michael tossed his keys to his roommate before heading out for the weekend.","twice.,","twice,",2,5.380600035190582
12,7,PREP_DAT,False,"Without thinking twice, Michael tossed his keys to his roommate before heading out for the weekend.",Michael,Michael,3,7.353147029876709
12,7,PREP_DAT,False,"Without thinking twice, Michael tossed his keys to his roommate before heading out for the weekend.",tossed,tossed,4,12.63280200958252
12,7,PREP_DAT,False,"Without thinking twice, Michael tossed his keys to his roommate before heading out for the weekend.",his,his,5,2.2252283096313477
12,7,PREP_DAT,False,"Without thinking twice, Michael tossed his keys to his roommate before heading out for the weekend.",keys,keys,6,5.866955757141113
12,7,PREP_DAT,False,"Without thinking twice, Michael tossed his keys to his roommate before heading out for the weekend.",to,to,7,1.8380004167556763
12,7,PREP_DAT,False,"Without thinking twice, Michael tossed his keys to his roommate before heading out for the weekend.",his,his,8,2.007807493209839
12,7,PREP_DAT,False,"Without thinking twice, Michael tossed his keys to his roommate before heading out for the weekend.",roommate,roommate,9,6.422840118408203
12,7,PREP_DAT,False,"Without thinking twice, Michael tossed his keys to his roommate before heading out for the weekend.",before,before,10,5.088507175445557
12,7,PREP_DAT,False,"Without thinking twice, Michael tossed his keys to his roommate before heading out for the weekend.",heading,heading,11,2.7804958820343018
12,7,PREP_DAT,False,"Without thinking twice, Michael tossed his keys to his roommate before heading out for the weekend.",out,out,12,1.4464199542999268
12,7,PREP_DAT,False,"Without thinking twice, Michael tossed his keys to his roommate before heading out for the weekend.",for,for,13,2.0625076293945312
12,7,PREP_DAT,False,"Without thinking twice, Michael tossed his keys to his roommate before heading out for the weekend.",the,the,14,1.8369075059890747
12,7,PREP_DAT,False,"Without thinking twice, Michael tossed his keys to his roommate before heading out for the weekend.",weekend..,weekend.,15,4.374721080064774
13,7,PREP_DAT,True,"Without thinking twice, Michael tossed his keys his roommate before heading out for the weekend.",Without,Without,0,12.569820404052734
13,7,PREP_DAT,True,"Without thinking twice, Michael tossed his keys his roommate before heading out for the weekend.",thinking,thinking,1,6.791497230529785
13,7,PREP_DAT,True,"Without thinking twice, Michael tossed his keys his roommate before heading out for the weekend.","twice.,","twice,",2,5.380600035190582
13,7,PREP_DAT,True,"Without thinking twice, Michael tossed his keys his roommate before heading out for the weekend.",Michael,Michael,3,7.353147029876709
